bucket,sex,race,overall,position,letter,count
45-54,m,asian,0,1,E,1213
45-54,m,asian,0,1,P,1072
45-54,m,asian,0,1,D,944
45-54,m,asian,0,1,C,7006
45-54,m,asian,0,1,B,8548
45-54,m,asian,0,1,S,1310
45-54,m,asian,0,1,N,3574
45-54,m,asian,0,1,U,246
45-54,m,asian,0,1,T,1748
45-54,m,asian,0,1,A,930
45-54,m,asian,0,1,R,1248
45-54,m,asian,0,1,H,19
45-54,m,asian,0,1,X,103
45-54,m,asian,0,1,F,66
45-54,m,asian,0,1,V,855
45-54,m,asian,0,2,N,5022
45-54,m,asian,0,2,C,747
45-54,m,asian,0,2,B,3539
45-54,m,asian,0,2,H,297
45-54,m,asian,0,2,R,2458
45-54,m,asian,0,2,E,1915
45-54,m,asian,0,2,S,887
45-54,m,asian,0,2,D,1485
45-54,m,asian,0,2,P,241
45-54,m,asian,0,2,U,295
45-54,m,asian,0,2,A,495
45-54,m,asian,0,2,T,928
45-54,m,asian,0,2,F,170
45-54,m,asian,0,2,X,351
45-54,m,asian,0,2,V,350
45-54,m,asian,0,3,B,1958
45-54,m,asian,0,3,N,2445
45-54,m,asian,0,3,E,1066
45-54,m,asian,0,3,D,593
45-54,m,asian,0,3,F,22
45-54,m,asian,0,3,R,1143
45-54,m,asian,0,3,T,356
45-54,m,asian,0,3,C,306
45-54,m,asian,0,3,U,253
45-54,m,asian,0,3,A,275
45-54,m,asian,0,3,S,60
45-54,m,asian,0,3,P,105
45-54,m,asian,0,3,X,89
45-54,m,asian,0,3,H,24
45-54,m,asian,0,3,V,138
45-54,m,asian,0,4,D,243
45-54,m,asian,0,4,E,604
45-54,m,asian,0,4,A,147
45-54,m,asian,0,4,N,512
45-54,m,asian,0,4,B,651
45-54,m,asian,0,4,X,33
45-54,m,asian,0,4,R,323
45-54,m,asian,0,4,S,8
45-54,m,asian,0,4,T,93
45-54,m,asian,0,4,U,104
45-54,m,asian,0,4,C,101
45-54,m,asian,0,4,P,53
45-54,m,asian,0,4,F,6
45-54,m,asian,0,4,V,46
45-54,m,asian,0,5,R,54
45-54,m,asian,0,5,U,53
45-54,m,asian,0,5,C,27
45-54,m,asian,0,5,T,21
45-54,m,asian,0,5,S,7
45-54,m,asian,0,5,X,16
45-54,m,asian,0,5,E,161
45-54,m,asian,0,5,B,129
45-54,m,asian,0,5,A,44
45-54,m,asian,0,5,F,6
45-54,m,asian,0,5,P,15
45-54,m,asian,0,5,N,128
45-54,m,asian,0,5,D,96
45-54,m,asian,0,5,V,11
45-54,m,asian,0,6,E,28
45-54,m,asian,0,6,B,16
45-54,m,asian,0,6,R,9
45-54,m,asian,0,6,U,11
45-54,m,asian,0,6,N,20
45-54,m,asian,0,6,P,4
45-54,m,asian,0,6,A,6
45-54,m,asian,0,6,T,5
45-54,m,asian,0,6,D,13
45-54,m,asian,0,6,C,8
45-54,m,asian,0,6,X,4
45-54,m,asian,0,6,F,2
45-54,m,asian,0,7,E,8
45-54,m,asian,0,7,N,1
45-54,m,asian,0,7,U,2
45-54,m,asian,0,7,A,1
45-54,m,asian,0,7,R,2
45-54,m,asian,0,7,D,1
45-54,m,asian,0,7,B,1
45-54,m,asian,0,8,N,1
45-54,m,asian,0,8,D,2
45-54,m,asian,0,8,P,1
45-54,m,asian,0,8,B,1
45-54,m,asian,0,8,V,1
UNDER65,m,asian,0,1,E,4673
UNDER65,m,asian,0,1,N,14569
UNDER65,m,asian,0,1,B,29965
UNDER65,m,asian,0,1,P,5701
UNDER65,m,asian,0,1,S,7404
UNDER65,m,asian,0,1,D,3349
UNDER65,m,asian,0,1,R,5781
UNDER65,m,asian,0,1,C,27239
UNDER65,m,asian,0,1,U,1102
UNDER65,m,asian,0,1,T,9931
UNDER65,m,asian,0,1,A,2877
UNDER65,m,asian,0,1,X,564
UNDER65,m,asian,0,1,F,262
UNDER65,m,asian,0,1,H,93
UNDER65,m,asian,0,1,V,3425
UNDER65,m,asian,0,2,N,19506
UNDER65,m,asian,0,2,C,2790
UNDER65,m,asian,0,2,E,7029
UNDER65,m,asian,0,2,T,5293
UNDER65,m,asian,0,2,B,13986
UNDER65,m,asian,0,2,X,2033
UNDER65,m,asian,0,2,H,1672
UNDER65,m,asian,0,2,R,10396
UNDER65,m,asian,0,2,U,1315
UNDER65,m,asian,0,2,S,4562
UNDER65,m,asian,0,2,D,5095
UNDER65,m,asian,0,2,P,762
UNDER65,m,asian,0,2,A,1755
UNDER65,m,asian,0,2,F,713
UNDER65,m,asian,0,2,V,1344
UNDER65,m,asian,0,3,B,7808
UNDER65,m,asian,0,3,E,4369
UNDER65,m,asian,0,3,C,1411
UNDER65,m,asian,0,3,R,4459
UNDER65,m,asian,0,3,N,9610
UNDER65,m,asian,0,3,U,1192
UNDER65,m,asian,0,3,D,2129
UNDER65,m,asian,0,3,F,113
UNDER65,m,asian,0,3,T,1732
UNDER65,m,asian,0,3,P,430
UNDER65,m,asian,0,3,A,955
UNDER65,m,asian,0,3,S,281
UNDER65,m,asian,0,3,X,377
UNDER65,m,asian,0,3,H,164
UNDER65,m,asian,0,3,V,478
UNDER65,m,asian,0,4,N,2163
UNDER65,m,asian,0,4,D,914
UNDER65,m,asian,0,4,X,119
UNDER65,m,asian,0,4,R,1310
UNDER65,m,asian,0,4,E,2369
UNDER65,m,asian,0,4,T,369
UNDER65,m,asian,0,4,B,2673
UNDER65,m,asian,0,4,A,487
UNDER65,m,asian,0,4,U,439
UNDER65,m,asian,0,4,S,77
UNDER65,m,asian,0,4,P,166
UNDER65,m,asian,0,4,C,465
UNDER65,m,asian,0,4,F,55
UNDER65,m,asian,0,4,H,8
UNDER65,m,asian,0,4,V,159
UNDER65,m,asian,0,5,B,524
UNDER65,m,asian,0,5,E,701
UNDER65,m,asian,0,5,R,241
UNDER65,m,asian,0,5,U,212
UNDER65,m,asian,0,5,N,481
UNDER65,m,asian,0,5,C,120
UNDER65,m,asian,0,5,T,98
UNDER65,m,asian,0,5,S,31
UNDER65,m,asian,0,5,X,65
UNDER65,m,asian,0,5,D,302
UNDER65,m,asian,0,5,F,27
UNDER65,m,asian,0,5,A,142
UNDER65,m,asian,0,5,P,55
UNDER65,m,asian,0,5,V,52
UNDER65,m,asian,0,5,H,1
UNDER65,m,asian,0,6,D,60
UNDER65,m,asian,0,6,E,133
UNDER65,m,asian,0,6,B,68
UNDER65,m,asian,0,6,T,21
UNDER65,m,asian,0,6,N,75
UNDER65,m,asian,0,6,R,48
UNDER65,m,asian,0,6,C,30
UNDER65,m,asian,0,6,A,38
UNDER65,m,asian,0,6,U,57
UNDER65,m,asian,0,6,F,7
UNDER65,m,asian,0,6,P,12
UNDER65,m,asian,0,6,X,21
UNDER65,m,asian,0,6,S,5
UNDER65,m,asian,0,6,V,7
UNDER65,m,asian,0,7,S,2
UNDER65,m,asian,0,7,R,10
UNDER65,m,asian,0,7,D,8
UNDER65,m,asian,0,7,P,5
UNDER65,m,asian,0,7,E,22
UNDER65,m,asian,0,7,U,15
UNDER65,m,asian,0,7,N,10
UNDER65,m,asian,0,7,X,5
UNDER65,m,asian,0,7,A,3
UNDER65,m,asian,0,7,B,9
UNDER65,m,asian,0,7,T,3
UNDER65,m,asian,0,7,C,1
UNDER65,m,asian,0,7,V,2
UNDER65,m,asian,0,7,F,3
UNDER65,m,asian,0,8,F,1
UNDER65,m,asian,0,8,N,4
UNDER65,m,asian,0,8,D,2
UNDER65,m,asian,0,8,E,3
UNDER65,m,asian,0,8,X,2
UNDER65,m,asian,0,8,P,3
UNDER65,m,asian,0,8,U,3
UNDER65,m,asian,0,8,B,2
UNDER65,m,asian,0,8,V,1
55-64,f,black,0,1,B,91276
55-64,f,black,0,1,C,80741
55-64,f,black,0,1,E,17371
55-64,f,black,0,1,T,3849
55-64,f,black,0,1,D,9610
55-64,f,black,0,1,N,55785
55-64,f,black,0,1,R,28133
55-64,f,black,0,1,S,1978
55-64,f,black,0,1,X,846
55-64,f,black,0,1,A,3074
55-64,f,black,0,1,P,8485
55-64,f,black,0,1,U,1636
55-64,f,black,0,1,H,94
55-64,f,black,0,1,F,284
55-64,f,black,0,1,V,6989
55-64,f,black,0,2,N,62706
55-64,f,black,0,2,D,9859
55-64,f,black,0,2,B,49518
55-64,f,black,0,2,S,894
55-64,f,black,0,2,R,35611
55-64,f,black,0,2,E,26416
55-64,f,black,0,2,U,2196
55-64,f,black,0,2,X,1304
55-64,f,black,0,2,C,9917
55-64,f,black,0,2,T,2346
55-64,f,black,0,2,A,2446
55-64,f,black,0,2,H,900
55-64,f,black,0,2,P,1676
55-64,f,black,0,2,F,359
55-64,f,black,0,2,V,3977
55-64,f,black,0,3,R,16911
55-64,f,black,0,3,E,16660
55-64,f,black,0,3,N,30302
55-64,f,black,0,3,B,25036
55-64,f,black,0,3,T,2379
55-64,f,black,0,3,C,5382
55-64,f,black,0,3,D,4674
55-64,f,black,0,3,F,152
55-64,f,black,0,3,A,1451
55-64,f,black,0,3,P,977
55-64,f,black,0,3,S,266
55-64,f,black,0,3,U,2216
55-64,f,black,0,3,X,634
55-64,f,black,0,3,H,113
55-64,f,black,0,3,V,1853
55-64,f,black,0,4,B,7941
55-64,f,black,0,4,N,8315
55-64,f,black,0,4,R,4711
55-64,f,black,0,4,E,8170
55-64,f,black,0,4,U,866
55-64,f,black,0,4,D,2167
55-64,f,black,0,4,C,2009
55-64,f,black,0,4,T,900
55-64,f,black,0,4,X,259
55-64,f,black,0,4,P,547
55-64,f,black,0,4,S,102
55-64,f,black,0,4,A,715
55-64,f,black,0,4,F,126
55-64,f,black,0,4,H,6
55-64,f,black,0,4,V,730
55-64,f,black,0,5,A,251
55-64,f,black,0,5,U,488
55-64,f,black,0,5,B,1601
55-64,f,black,0,5,D,739
55-64,f,black,0,5,R,943
55-64,f,black,0,5,E,2172
55-64,f,black,0,5,N,1628
55-64,f,black,0,5,T,248
55-64,f,black,0,5,X,137
55-64,f,black,0,5,F,81
55-64,f,black,0,5,P,266
55-64,f,black,0,5,C,474
55-64,f,black,0,5,S,42
55-64,f,black,0,5,H,1
55-64,f,black,0,5,V,160
55-64,f,black,0,6,U,146
55-64,f,black,0,6,R,156
55-64,f,black,0,6,E,337
55-64,f,black,0,6,B,274
55-64,f,black,0,6,N,236
55-64,f,black,0,6,X,57
55-64,f,black,0,6,D,137
55-64,f,black,0,6,S,16
55-64,f,black,0,6,T,33
55-64,f,black,0,6,A,70
55-64,f,black,0,6,F,29
55-64,f,black,0,6,C,95
55-64,f,black,0,6,H,2
55-64,f,black,0,6,P,40
55-64,f,black,0,6,V,24
55-64,f,black,0,7,U,36
55-64,f,black,0,7,F,4
55-64,f,black,0,7,E,47
55-64,f,black,0,7,R,19
55-64,f,black,0,7,C,16
55-64,f,black,0,7,P,11
55-64,f,black,0,7,S,6
55-64,f,black,0,7,N,32
55-64,f,black,0,7,A,4
55-64,f,black,0,7,X,17
55-64,f,black,0,7,D,20
55-64,f,black,0,7,B,25
55-64,f,black,0,7,T,2
55-64,f,black,0,7,V,3
55-64,f,black,0,7,H,1
55-64,f,black,0,8,U,3
55-64,f,black,0,8,B,6
55-64,f,black,0,8,R,5
55-64,f,black,0,8,F,1
55-64,f,black,0,8,D,4
55-64,f,black,0,8,E,7
55-64,f,black,0,8,A,4
55-64,f,black,0,8,X,5
55-64,f,black,0,8,T,1
55-64,f,black,0,8,P,2
55-64,f,black,0,8,N,2
55-64,f,black,0,8,C,1
55-64,f,black,0,8,V,1
UNDER65,f,black,0,1,B,160126
UNDER65,f,black,0,1,S,16531
UNDER65,f,black,0,1,C,133036
UNDER65,f,black,0,1,N,116392
UNDER65,f,black,0,1,E,33684
UNDER65,f,black,0,1,T,25549
UNDER65,f,black,0,1,A,7827
UNDER65,f,black,0,1,D,17696
UNDER65,f,black,0,1,U,5264
UNDER65,f,black,0,1,R,48535
UNDER65,f,black,0,1,X,2125
UNDER65,f,black,0,1,P,33897
UNDER65,f,black,0,1,H,838
UNDER65,f,black,0,1,F,501
UNDER65,f,black,0,1,V,12748
UNDER65,f,black,0,2,T,11477
UNDER65,f,black,0,2,N,110561
UNDER65,f,black,0,2,B,89666
UNDER65,f,black,0,2,D,18323
UNDER65,f,black,0,2,S,5220
UNDER65,f,black,0,2,C,15752
UNDER65,f,black,0,2,E,49403
UNDER65,f,black,0,2,X,4887
UNDER65,f,black,0,2,R,62112
UNDER65,f,black,0,2,A,7563
UNDER65,f,black,0,2,H,12972
UNDER65,f,black,0,2,U,5444
UNDER65,f,black,0,2,P,4875
UNDER65,f,black,0,2,F,648
UNDER65,f,black,0,2,V,7282
UNDER65,f,black,0,3,R,29308
UNDER65,f,black,0,3,E,29324
UNDER65,f,black,0,3,P,2488
UNDER65,f,black,0,3,N,51820
UNDER65,f,black,0,3,B,44135
UNDER65,f,black,0,3,X,1634
UNDER65,f,black,0,3,S,872
UNDER65,f,black,0,3,U,6969
UNDER65,f,black,0,3,A,3682
UNDER65,f,black,0,3,T,10726
UNDER65,f,black,0,3,C,8292
UNDER65,f,black,0,3,D,8365
UNDER65,f,black,0,3,F,288
UNDER65,f,black,0,3,H,1187
UNDER65,f,black,0,3,V,3358
UNDER65,f,black,0,4,A,1504
UNDER65,f,black,0,4,B,13696
UNDER65,f,black,0,4,S,233
UNDER65,f,black,0,4,N,13984
UNDER65,f,black,0,4,E,13833
UNDER65,f,black,0,4,U,1824
UNDER65,f,black,0,4,R,8250
UNDER65,f,black,0,4,X,563
UNDER65,f,black,0,4,C,3014
UNDER65,f,black,0,4,D,3875
UNDER65,f,black,0,4,P,1201
UNDER65,f,black,0,4,T,1931
UNDER65,f,black,0,4,H,51
UNDER65,f,black,0,4,F,250
UNDER65,f,black,0,4,V,1285
UNDER65,f,black,0,5,E,3765
UNDER65,f,black,0,5,A,492
UNDER65,f,black,0,5,U,897
UNDER65,f,black,0,5,B,2786
UNDER65,f,black,0,5,D,1263
UNDER65,f,black,0,5,R,1582
UNDER65,f,black,0,5,N,2684
UNDER65,f,black,0,5,C,741
UNDER65,f,black,0,5,P,504
UNDER65,f,black,0,5,X,297
UNDER65,f,black,0,5,T,503
UNDER65,f,black,0,5,F,140
UNDER65,f,black,0,5,H,14
UNDER65,f,black,0,5,S,81
UNDER65,f,black,0,5,V,290
UNDER65,f,black,0,6,U,278
UNDER65,f,black,0,6,R,271
UNDER65,f,black,0,6,E,583
UNDER65,f,black,0,6,B,434
UNDER65,f,black,0,6,A,114
UNDER65,f,black,0,6,N,375
UNDER65,f,black,0,6,D,258
UNDER65,f,black,0,6,P,88
UNDER65,f,black,0,6,X,112
UNDER65,f,black,0,6,S,24
UNDER65,f,black,0,6,T,67
UNDER65,f,black,0,6,C,139
UNDER65,f,black,0,6,F,50
UNDER65,f,black,0,6,H,6
UNDER65,f,black,0,6,V,40
UNDER65,f,black,0,7,E,80
UNDER65,f,black,0,7,U,55
UNDER65,f,black,0,7,F,6
UNDER65,f,black,0,7,R,29
UNDER65,f,black,0,7,C,20
UNDER65,f,black,0,7,B,49
UNDER65,f,black,0,7,P,18
UNDER65,f,black,0,7,S,9
UNDER65,f,black,0,7,N,54
UNDER65,f,black,0,7,A,9
UNDER65,f,black,0,7,D,40
UNDER65,f,black,0,7,X,33
UNDER65,f,black,0,7,T,7
UNDER65,f,black,0,7,V,4
UNDER65,f,black,0,7,H,1
UNDER65,f,black,0,8,U,4
UNDER65,f,black,0,8,B,8
UNDER65,f,black,0,8,X,9
UNDER65,f,black,0,8,R,6
UNDER65,f,black,0,8,F,2
UNDER65,f,black,0,8,D,5
UNDER65,f,black,0,8,E,11
UNDER65,f,black,0,8,P,3
UNDER65,f,black,0,8,A,5
UNDER65,f,black,0,8,T,1
UNDER65,f,black,0,8,N,2
UNDER65,f,black,0,8,C,1
UNDER65,f,black,0,8,V,1
35-44,m,asian,0,1,N,1713
35-44,m,asian,0,1,B,3367
35-44,m,asian,0,1,P,1480
35-44,m,asian,0,1,C,2376
35-44,m,asian,0,1,S,1227
35-44,m,asian,0,1,U,254
35-44,m,asian,0,1,T,1826
35-44,m,asian,0,1,X,87
35-44,m,asian,0,1,R,543
35-44,m,asian,0,1,A,696
35-44,m,asian,0,1,E,498
35-44,m,asian,0,1,D,437
35-44,m,asian,0,1,F,29
35-44,m,asian,0,1,H,20
35-44,m,asian,0,1,V,358
35-44,m,asian,0,2,C,229
35-44,m,asian,0,2,B,1573
35-44,m,asian,0,2,T,885
35-44,m,asian,0,2,H,292
35-44,m,asian,0,2,P,216
35-44,m,asian,0,2,N,2014
35-44,m,asian,0,2,U,205
35-44,m,asian,0,2,S,824
35-44,m,asian,0,2,E,706
35-44,m,asian,0,2,D,713
35-44,m,asian,0,2,X,348
35-44,m,asian,0,2,A,419
35-44,m,asian,0,2,R,970
35-44,m,asian,0,2,F,80
35-44,m,asian,0,2,V,145
35-44,m,asian,0,3,U,233
35-44,m,asian,0,3,N,1034
35-44,m,asian,0,3,R,451
35-44,m,asian,0,3,D,274
35-44,m,asian,0,3,T,257
35-44,m,asian,0,3,B,801
35-44,m,asian,0,3,E,421
35-44,m,asian,0,3,C,113
35-44,m,asian,0,3,P,106
35-44,m,asian,0,3,A,213
35-44,m,asian,0,3,F,12
35-44,m,asian,0,3,X,60
35-44,m,asian,0,3,S,56
35-44,m,asian,0,3,H,33
35-44,m,asian,0,3,V,57
35-44,m,asian,0,4,X,16
35-44,m,asian,0,4,R,154
35-44,m,asian,0,4,B,267
35-44,m,asian,0,4,E,199
35-44,m,asian,0,4,N,245
35-44,m,asian,0,4,P,37
35-44,m,asian,0,4,C,40
35-44,m,asian,0,4,T,50
35-44,m,asian,0,4,D,107
35-44,m,asian,0,4,A,101
35-44,m,asian,0,4,S,9
35-44,m,asian,0,4,U,65
35-44,m,asian,0,4,H,3
35-44,m,asian,0,4,F,10
35-44,m,asian,0,4,V,18
35-44,m,asian,0,5,B,52
35-44,m,asian,0,5,U,27
35-44,m,asian,0,5,S,5
35-44,m,asian,0,5,D,32
35-44,m,asian,0,5,N,50
35-44,m,asian,0,5,E,44
35-44,m,asian,0,5,R,32
35-44,m,asian,0,5,T,9
35-44,m,asian,0,5,X,13
35-44,m,asian,0,5,C,9
35-44,m,asian,0,5,A,28
35-44,m,asian,0,5,P,13
35-44,m,asian,0,5,V,6
35-44,m,asian,0,5,F,1
35-44,m,asian,0,6,T,4
35-44,m,asian,0,6,E,11
35-44,m,asian,0,6,R,7
35-44,m,asian,0,6,N,14
35-44,m,asian,0,6,B,10
35-44,m,asian,0,6,A,10
35-44,m,asian,0,6,P,2
35-44,m,asian,0,6,U,6
35-44,m,asian,0,6,D,3
35-44,m,asian,0,6,X,2
35-44,m,asian,0,6,V,2
35-44,m,asian,0,6,F,1
35-44,m,asian,0,7,S,1
35-44,m,asian,0,7,N,3
35-44,m,asian,0,7,E,5
35-44,m,asian,0,7,D,1
35-44,m,asian,0,7,B,2
35-44,m,asian,0,7,P,1
35-44,m,asian,0,7,R,1
35-44,m,asian,0,7,V,1
35-44,m,asian,0,7,A,1
35-44,m,asian,0,7,T,1
35-44,m,asian,0,8,F,1
35-44,m,asian,0,8,X,1
35-44,m,asian,0,8,N,1
35-44,m,asian,0,8,P,1
85+,f,asian,0,1,B,60838
85+,f,asian,0,1,N,48803
85+,f,asian,0,1,C,16436
85+,f,asian,0,1,E,6845
85+,f,asian,0,1,R,15338
85+,f,asian,0,1,D,3238
85+,f,asian,0,1,P,38
85+,f,asian,0,1,F,942
85+,f,asian,0,1,S,1550
85+,f,asian,0,1,T,829
85+,f,asian,0,1,X,369
85+,f,asian,0,1,U,116
85+,f,asian,0,1,A,19
85+,f,asian,0,1,H,2
85+,f,asian,0,1,V,3796
85+,f,asian,0,2,B,28918
85+,f,asian,0,2,R,17254
85+,f,asian,0,2,E,11989
85+,f,asian,0,2,N,33204
85+,f,asian,0,2,D,2805
85+,f,asian,0,2,C,2159
85+,f,asian,0,2,S,1363
85+,f,asian,0,2,F,1167
85+,f,asian,0,2,U,320
85+,f,asian,0,2,X,627
85+,f,asian,0,2,T,704
85+,f,asian,0,2,P,16
85+,f,asian,0,2,H,17
85+,f,asian,0,2,A,5
85+,f,asian,0,2,V,1366
85+,f,asian,0,3,R,6119
85+,f,asian,0,3,B,12911
85+,f,asian,0,3,N,11925
85+,f,asian,0,3,E,9309
85+,f,asian,0,3,D,1509
85+,f,asian,0,3,F,490
85+,f,asian,0,3,S,516
85+,f,asian,0,3,C,1425
85+,f,asian,0,3,T,784
85+,f,asian,0,3,X,261
85+,f,asian,0,3,U,373
85+,f,asian,0,3,P,12
85+,f,asian,0,3,A,7
85+,f,asian,0,3,H,5
85+,f,asian,0,3,V,522
85+,f,asian,0,4,E,3700
85+,f,asian,0,4,B,2893
85+,f,asian,0,4,C,639
85+,f,asian,0,4,R,1485
85+,f,asian,0,4,T,308
85+,f,asian,0,4,N,2515
85+,f,asian,0,4,U,462
85+,f,asian,0,4,S,170
85+,f,asian,0,4,D,798
85+,f,asian,0,4,X,148
85+,f,asian,0,4,F,368
85+,f,asian,0,4,P,7
85+,f,asian,0,4,A,5
85+,f,asian,0,4,V,184
85+,f,asian,0,5,R,258
85+,f,asian,0,5,X,77
85+,f,asian,0,5,C,169
85+,f,asian,0,5,D,251
85+,f,asian,0,5,F,168
85+,f,asian,0,5,U,267
85+,f,asian,0,5,E,742
85+,f,asian,0,5,B,466
85+,f,asian,0,5,T,80
85+,f,asian,0,5,N,438
85+,f,asian,0,5,S,50
85+,f,asian,0,5,P,1
85+,f,asian,0,5,H,1
85+,f,asian,0,5,V,47
85+,f,asian,0,5,A,1
85+,f,asian,0,6,S,17
85+,f,asian,0,6,N,67
85+,f,asian,0,6,T,19
85+,f,asian,0,6,U,73
85+,f,asian,0,6,B,69
85+,f,asian,0,6,F,48
85+,f,asian,0,6,E,107
85+,f,asian,0,6,D,44
85+,f,asian,0,6,C,31
85+,f,asian,0,6,X,27
85+,f,asian,0,6,R,21
85+,f,asian,0,6,V,9
85+,f,asian,0,7,U,12
85+,f,asian,0,7,B,10
85+,f,asian,0,7,C,7
85+,f,asian,0,7,N,5
85+,f,asian,0,7,E,19
85+,f,asian,0,7,D,9
85+,f,asian,0,7,F,10
85+,f,asian,0,7,T,1
85+,f,asian,0,7,R,5
85+,f,asian,0,7,S,3
85+,f,asian,0,7,P,1
85+,f,asian,0,7,X,1
85+,f,asian,0,8,N,1
85+,f,asian,0,8,U,3
85+,f,asian,0,8,X,1
85+,f,asian,0,8,F,1
85+,f,asian,0,8,B,1
85+,f,asian,0,8,D,1
PLUS65,f,asian,0,1,B,107796
PLUS65,f,asian,0,1,N,79903
PLUS65,f,asian,0,1,C,60271
PLUS65,f,asian,0,1,D,7842
PLUS65,f,asian,0,1,E,14743
PLUS65,f,asian,0,1,R,29343
PLUS65,f,asian,0,1,T,2852
PLUS65,f,asian,0,1,F,1636
PLUS65,f,asian,0,1,P,233
PLUS65,f,asian,0,1,S,3185
PLUS65,f,asian,0,1,X,768
PLUS65,f,asian,0,1,A,144
PLUS65,f,asian,0,1,U,512
PLUS65,f,asian,0,1,H,15
PLUS65,f,asian,0,1,V,8027
PLUS65,f,asian,0,2,C,6058
PLUS65,f,asian,0,2,B,55409
PLUS65,f,asian,0,2,R,35473
PLUS65,f,asian,0,2,E,24176
PLUS65,f,asian,0,2,U,1214
PLUS65,f,asian,0,2,N,65431
PLUS65,f,asian,0,2,H,161
PLUS65,f,asian,0,2,D,7727
PLUS65,f,asian,0,2,S,2704
PLUS65,f,asian,0,2,F,2110
PLUS65,f,asian,0,2,X,1367
PLUS65,f,asian,0,2,T,1789
PLUS65,f,asian,0,2,P,60
PLUS65,f,asian,0,2,A,73
PLUS65,f,asian,0,2,V,3131
PLUS65,f,asian,0,3,R,13446
PLUS65,f,asian,0,3,N,25836
PLUS65,f,asian,0,3,B,27121
PLUS65,f,asian,0,3,E,18968
PLUS65,f,asian,0,3,T,1821
PLUS65,f,asian,0,3,D,3813
PLUS65,f,asian,0,3,S,817
PLUS65,f,asian,0,3,C,3891
PLUS65,f,asian,0,3,U,1046
PLUS65,f,asian,0,3,F,742
PLUS65,f,asian,0,3,X,551
PLUS65,f,asian,0,3,H,23
PLUS65,f,asian,0,3,P,48
PLUS65,f,asian,0,3,A,66
PLUS65,f,asian,0,3,V,1146
PLUS65,f,asian,0,4,E,8551
PLUS65,f,asian,0,4,N,5835
PLUS65,f,asian,0,4,D,2106
PLUS65,f,asian,0,4,B,6900
PLUS65,f,asian,0,4,C,1690
PLUS65,f,asian,0,4,R,3572
PLUS65,f,asian,0,4,F,589
PLUS65,f,asian,0,4,T,721
PLUS65,f,asian,0,4,U,1018
PLUS65,f,asian,0,4,S,297
PLUS65,f,asian,0,4,X,271
PLUS65,f,asian,0,4,P,31
PLUS65,f,asian,0,4,A,34
PLUS65,f,asian,0,4,V,468
PLUS65,f,asian,0,5,B,1249
PLUS65,f,asian,0,5,R,625
PLUS65,f,asian,0,5,D,696
PLUS65,f,asian,0,5,X,163
PLUS65,f,asian,0,5,N,1095
PLUS65,f,asian,0,5,C,466
PLUS65,f,asian,0,5,F,302
PLUS65,f,asian,0,5,U,590
PLUS65,f,asian,0,5,E,2049
PLUS65,f,asian,0,5,T,190
PLUS65,f,asian,0,5,S,97
PLUS65,f,asian,0,5,P,13
PLUS65,f,asian,0,5,A,11
PLUS65,f,asian,0,5,H,3
PLUS65,f,asian,0,5,V,106
PLUS65,f,asian,0,6,E,294
PLUS65,f,asian,0,6,U,181
PLUS65,f,asian,0,6,C,84
PLUS65,f,asian,0,6,S,33
PLUS65,f,asian,0,6,R,75
PLUS65,f,asian,0,6,D,130
PLUS65,f,asian,0,6,N,144
PLUS65,f,asian,0,6,T,46
PLUS65,f,asian,0,6,F,88
PLUS65,f,asian,0,6,B,181
PLUS65,f,asian,0,6,X,61
PLUS65,f,asian,0,6,A,2
PLUS65,f,asian,0,6,V,17
PLUS65,f,asian,0,6,H,1
PLUS65,f,asian,0,6,P,1
PLUS65,f,asian,0,7,U,35
PLUS65,f,asian,0,7,E,50
PLUS65,f,asian,0,7,B,22
PLUS65,f,asian,0,7,X,5
PLUS65,f,asian,0,7,R,14
PLUS65,f,asian,0,7,F,17
PLUS65,f,asian,0,7,C,16
PLUS65,f,asian,0,7,N,15
PLUS65,f,asian,0,7,D,22
PLUS65,f,asian,0,7,T,4
PLUS65,f,asian,0,7,S,4
PLUS65,f,asian,0,7,P,3
PLUS65,f,asian,0,7,V,2
PLUS65,f,asian,0,8,E,3
PLUS65,f,asian,0,8,C,1
PLUS65,f,asian,0,8,N,4
PLUS65,f,asian,0,8,U,5
PLUS65,f,asian,0,8,X,1
PLUS65,f,asian,0,8,F,2
PLUS65,f,asian,0,8,D,2
PLUS65,f,asian,0,8,B,1
PLUS65,f,asian,0,8,R,1
55-64,m,asian,0,1,B,16759
55-64,m,asian,0,1,N,6968
55-64,m,asian,0,1,R,3449
55-64,m,asian,0,1,C,16240
55-64,m,asian,0,1,E,2629
55-64,m,asian,0,1,T,1722
55-64,m,asian,0,1,S,1340
55-64,m,asian,0,1,D,1707
55-64,m,asian,0,1,P,680
55-64,m,asian,0,1,A,996
55-64,m,asian,0,1,U,257
55-64,m,asian,0,1,F,141
55-64,m,asian,0,1,X,141
55-64,m,asian,0,1,H,16
55-64,m,asian,0,1,V,2004
55-64,m,asian,0,2,E,4074
55-64,m,asian,0,2,N,10953
55-64,m,asian,0,2,B,7698
55-64,m,asian,0,2,R,6089
55-64,m,asian,0,2,U,447
55-64,m,asian,0,2,H,253
55-64,m,asian,0,2,D,2551
55-64,m,asian,0,2,T,906
55-64,m,asian,0,2,C,1664
55-64,m,asian,0,2,F,339
55-64,m,asian,0,2,S,846
55-64,m,asian,0,2,X,448
