scheme,bucket,sex,race,letter,weight
1,65-74,f,white,P,11642.0
1,65-74,f,white,U,7434.0
1,65-74,f,white,H,160.0
1,65-74,f,white,V,39517.0
2,65-74,f,white,N,516564.4690487886
2,65-74,f,white,C,507372.9757938981
2,65-74,f,white,R,299887.3293649651
2,65-74,f,white,B,513004.8126994708
2,65-74,f,white,E,134900.54682560256
2,65-74,f,white,T,22085.392857142768
2,65-74,f,white,S,15049.413095237787
2,65-74,f,white,D,84152.76726192182
2,65-74,f,white,A,12064.70099206313
2,65-74,f,white,F,7920.365079365856
2,65-74,f,white,X,6390.298015873456
2,65-74,f,white,H,742.0833333333334
2,65-74,f,white,U,10639.750595238544
2,65-74,f,white,P,9873.252777777881
2,65-74,f,white,V,32219.842261910228
3,65-74,f,white,N,528098.2869022726
3,65-74,f,white,C,485248.7293642326
3,65-74,f,white,R,300858.9460323098
3,65-74,f,white,B,514576.553966157
3,65-74,f,white,E,145907.0305554211
3,65-74,f,white,T,22671.895238099758
3,65-74,f,white,S,14207.76825397068
3,65-74,f,white,D,83463.93571422939
3,65-74,f,white,A,11597.71825396945
3,65-74,f,white,F,7681.185317459291
3,65-74,f,white,X,6303.77658730087
3,65-74,f,white,H,798.1095238095305
3,65-74,f,white,U,12046.746031748162
3,65-74,f,white,P,9463.90317460303
3,65-74,f,white,V,29943.41507936038
4,65-74,f,white,N,544486.0611692759
4,65-74,f,white,C,485955.17062641814
4,65-74,f,white,R,295340.1499212492
4,65-74,f,white,B,545023.2631200191
4,65-74,f,white,E,119094.7795396913
4,65-74,f,white,T,21994.546736600412
4,65-74,f,white,S,14708.890159844756
4,65-74,f,white,D,79340.97161440607
4,65-74,f,white,A,10163.151862027209
4,65-74,f,white,F,6507.434226883684
4,65-74,f,white,X,4924.2138805636405
4,65-74,f,white,H,629.6472444222455
4,65-74,f,white,U,9273.788453213634
4,65-74,f,white,P,10774.939055390312
4,65-74,f,white,V,24650.99239094718
1,55-64,f,white,N,201278.0
1,55-64,f,white,P,41347.0
1,55-64,f,white,C,405871.0
1,55-64,f,white,B,265020.0
1,55-64,f,white,A,28415.0
1,55-64,f,white,D,58784.0
1,55-64,f,white,R,145582.0
1,55-64,f,white,E,57002.0
1,55-64,f,white,S,18245.0
1,55-64,f,white,T,22136.0
1,55-64,f,white,X,3981.0
1,55-64,f,white,U,7550.0
1,55-64,f,white,F,2931.0
1,55-64,f,white,H,269.0
1,55-64,f,white,V,22152.0
1,UNDER65,f,white,N,351684.0
1,UNDER65,f,white,C,631652.0
1,UNDER65,f,white,B,414251.0
1,UNDER65,f,white,P,205394.0
1,UNDER65,f,white,T,102802.0
1,UNDER65,f,white,X,9398.0
1,UNDER65,f,white,E,97852.0
1,UNDER65,f,white,A,66246.0
1,UNDER65,f,white,D,99242.0
1,UNDER65,f,white,S,76824.0
1,UNDER65,f,white,R,212486.0
1,UNDER65,f,white,U,22886.0
1,UNDER65,f,white,F,4529.0
1,UNDER65,f,white,H,1613.0
1,UNDER65,f,white,V,37131.0
2,55-64,f,white,N,269445.6605155611
2,55-64,f,white,C,325078.8339285887
2,55-64,f,white,B,263528.8759917625
2,55-64,f,white,P,34758.9644841275
2,55-64,f,white,E,77363.35912698144
2,55-64,f,white,D,60917.85833330575
2,55-64,f,white,R,152218.69265876268
2,55-64,f,white,A,24087.591269842545
2,55-64,f,white,S,14195.583730158587
2,55-64,f,white,T,22942.271825396798
2,55-64,f,white,U,8645.200198413806
2,55-64,f,white,H,1185.1833333333332
2,55-64,f,white,X,4798.0480158730115
2,55-64,f,white,F,3416.480158730037
2,55-64,f,white,V,17980.39642857083
2,UNDER65,f,white,N,454240.01190570154
2,UNDER65,f,white,C,509322.4970239917
2,UNDER65,f,white,R,230913.44285680947
2,UNDER65,f,white,B,420734.0059530289
2,UNDER65,f,white,P,178192.35257936033
2,UNDER65,f,white,E,130665.82956370812
2,UNDER65,f,white,D,106210.72996039239
2,UNDER65,f,white,T,104317.54464288054
2,UNDER65,f,white,F,5430.632142857299
2,UNDER65,f,white,S,59367.646825391384
2,UNDER65,f,white,X,13755.698015872566
2,UNDER65,f,white,A,58690.14087299922
2,UNDER65,f,white,U,23925.441468255558
2,UNDER65,f,white,H,8135.717857142907
2,UNDER65,f,white,V,30088.30833333767
3,55-64,f,white,N,277388.83690558904
3,55-64,f,white,C,311948.7134921488
3,55-64,f,white,B,264931.54047703784
3,55-64,f,white,P,33243.63531745719
3,55-64,f,white,E,82899.59761898205
3,55-64,f,white,D,61103.37063493661
3,55-64,f,white,R,153834.7400793406
3,55-64,f,white,A,23042.64484126955
3,55-64,f,white,S,13581.555158731537
3,55-64,f,white,T,23168.961507939126
3,55-64,f,white,U,9302.928571428045
3,55-64,f,white,H,1263.0333333333328
3,55-64,f,white,X,4780.766666666412
3,55-64,f,white,F,3329.1884920634607
3,55-64,f,white,V,16743.486904766327
3,UNDER65,f,white,N,466545.7460298285
3,UNDER65,f,white,C,489871.93968172895
3,UNDER65,f,white,R,234560.13928664697
3,UNDER65,f,white,B,424148.55158624105
3,UNDER65,f,white,P,172655.2091270296
3,UNDER65,f,white,E,139138.21349184282
3,UNDER65,f,white,D,107127.55912683113
3,UNDER65,f,white,T,104828.49246025948
3,UNDER65,f,white,F,5293.065079364752
3,UNDER65,f,white,S,56767.78412699489
3,UNDER65,f,white,X,13966.80079365374
3,UNDER65,f,white,A,57122.24523811836
3,UNDER65,f,white,U,25141.12460317352
3,UNDER65,f,white,H,8772.91904761831
3,UNDER65,f,white,V,28050.210317456636
4,55-64,f,white,N,287293.12890069105
4,55-64,f,white,C,314416.6190481557
4,55-64,f,white,B,276125.152734949
4,55-64,f,white,P,38188.58373569987
4,55-64,f,white,E,69586.62122588026
4,55-64,f,white,D,59004.86461589137
4,55-64,f,white,R,149696.99387010222
4,55-64,f,white,A,20420.77460595322
4,55-64,f,white,S,14083.994785774446
4,55-64,f,white,T,23139.161954713527
4,55-64,f,white,U,7227.643781218298
4,55-64,f,white,H,992.3076701076976
4,55-64,f,white,X,3734.4713675213634
4,55-64,f,white,F,2845.341708291712
4,55-64,f,white,V,13807.339998892427
4,UNDER65,f,white,N,482920.138445643
4,UNDER65,f,white,C,494024.2149376101
4,UNDER65,f,white,R,226071.54074954832
4,UNDER65,f,white,B,435754.25271457335
4,UNDER65,f,white,P,193415.7150055879
4,UNDER65,f,white,E,117958.25200057316
4,UNDER65,f,white,D,103656.34610374813
4,UNDER65,f,white,T,107513.80363231496
4,UNDER65,f,white,F,4525.033061382941
4,UNDER65,f,white,S,57645.52582143625
4,UNDER65,f,white,X,10854.752508603537
4,UNDER65,f,white,A,50153.61530133817
4,UNDER65,f,white,U,19422.934174165395
4,UNDER65,f,white,H,6866.725332999002
4,UNDER65,f,white,V,23207.15021367983
1,15-24,f,native,C,53.0
1,15-24,f,native,T,711.0
1,15-24,f,native,N,224.0
1,15-24,f,native,S,478.0
1,15-24,f,native,U,67.0
1,15-24,f,native,B,67.0
1,15-24,f,native,P,331.0
1,15-24,f,native,D,28.0
1,15-24,f,native,X,35.0
1,15-24,f,native,E,32.0
1,15-24,f,native,R,43.0
1,15-24,f,native,A,39.0
1,15-24,f,native,H,11.0
1,15-24,f,native,F,2.0
1,15-24,f,native,V,11.0
1,ALL,f,native,C,15106.0
1,ALL,f,native,B,22726.0
1,ALL,f,native,N,22716.0
1,ALL,f,native,D,5945.0
1,ALL,f,native,R,11045.0
1,ALL,f,native,T,3960.0
1,ALL,f,native,A,4886.0
1,ALL,f,native,U,893.0
1,ALL,f,native,P,4070.0
1,ALL,f,native,S,2544.0
1,ALL,f,native,E,6263.0
1,ALL,f,native,X,529.0
1,ALL,f,native,F,392.0
1,ALL,f,native,H,98.0
1,ALL,f,native,V,3132.0
1,UNDER65,f,native,C,5848.0
1,UNDER65,f,native,B,6235.0
1,UNDER65,f,native,N,6856.0
1,UNDER65,f,native,R,3625.0
1,UNDER65,f,native,T,3406.0
1,UNDER65,f,native,A,4383.0
1,UNDER65,f,native,P,3929.0
1,UNDER65,f,native,D,3200.0
1,UNDER65,f,native,S,1959.0
1,UNDER65,f,native,E,2406.0
1,UNDER65,f,native,X,308.0
1,UNDER65,f,native,U,728.0
1,UNDER65,f,native,F,103.0
1,UNDER65,f,native,H,87.0
1,UNDER65,f,native,V,1222.0
2,15-24,f,native,C,43.37499999999999
2,15-24,f,native,N,248.01309523809505
2,15-24,f,native,T,707.6749999999998
2,15-24,f,native,X,47.99166666666666
2,15-24,f,native,U,66.9380952380952
2,15-24,f,native,A,80.47142857142859
2,15-24,f,native,B,81.24166666666667
2,15-24,f,native,D,30.03809523809525
2,15-24,f,native,S,370.57500000000005
2,15-24,f,native,H,49.875
2,15-24,f,native,P,291.77142857142854
2,15-24,f,native,R,58.38809523809521
2,15-24,f,native,E,42.18809523809525
2,15-24,f,native,F,4.833333333333333
2,15-24,f,native,V,8.625
2,ALL,f,native,C,11873.353571428474
2,ALL,f,native,N,25905.85238095511
2,ALL,f,native,B,22474.476190477246
2,ALL,f,native,R,11697.921428570819
2,ALL,f,native,D,6168.35892857166
2,ALL,f,native,E,8192.231547620006
2,ALL,f,native,S,1934.8630952380986
2,ALL,f,native,U,1001.4416666666582
2,ALL,f,native,T,3869.2720238094744
2,ALL,f,native,A,3894.2184523808664
2,ALL,f,native,P,3463.978571428548
2,ALL,f,native,H,301.2583333333333
2,ALL,f,native,X,656.1464285714299
2,ALL,f,native,F,409.7750000000022
2,ALL,f,native,V,2461.852380952369
2,UNDER65,f,native,C,4636.422619047607
2,UNDER65,f,native,N,8392.173214286244
2,UNDER65,f,native,B,6552.125595238425
2,UNDER65,f,native,D,3619.9059523808505
2,UNDER65,f,native,R,3937.5791666665086
2,UNDER65,f,native,E,3053.4220238094304
2,UNDER65,f,native,S,1482.5773809523798
2,UNDER65,f,native,U,716.4589285714288
2,UNDER65,f,native,T,3303.4047619047437
2,UNDER65,f,native,A,3503.5839285713637
2,UNDER65,f,native,P,3344.3452380952203
2,UNDER65,f,native,H,281.5916666666666
2,UNDER65,f,native,X,411.67738095238286
2,UNDER65,f,native,F,100.94821428571424
2,UNDER65,f,native,V,958.7839285714238
3,15-24,f,native,C,42.2
3,15-24,f,native,N,254.13690476190513
3,15-24,f,native,T,701.9452380952391
3,15-24,f,native,X,48.25952380952384
3,15-24,f,native,U,72.42023809523813
3,15-24,f,native,A,91.38690476190467
3,15-24,f,native,B,84.81904761904764
3,15-24,f,native,D,30.041666666666647
3,15-24,f,native,S,351.76904761904706
3,15-24,f,native,H,53.53333333333336
3,15-24,f,native,P,283.8773809523811
3,15-24,f,native,R,60.49166666666674
3,15-24,f,native,E,44.694047619047645
3,15-24,f,native,F,4.7
3,15-24,f,native,V,7.724999999999999
3,ALL,f,native,C,11239.038095238635
3,ALL,f,native,N,26373.909126979648
3,ALL,f,native,B,22629.593650792573
3,ALL,f,native,R,11798.024603176144
3,ALL,f,native,D,6161.007539682089
3,ALL,f,native,E,8769.456349205484
3,ALL,f,native,S,1802.8496031746054
3,ALL,f,native,U,1085.324603174623
3,ALL,f,native,T,3858.6027777777767
3,ALL,f,native,A,3654.9337301588025
3,ALL,f,native,P,3309.8726190476486
3,ALL,f,native,H,319.267857142857
3,ALL,f,native,X,660.184523809527
3,ALL,f,native,F,393.26388888888647
3,ALL,f,native,V,2249.671031746009
3,UNDER65,f,native,C,4421.245238095256
3,UNDER65,f,native,N,8659.977777777023
3,UNDER65,f,native,B,6674.763492062864
3,UNDER65,f,native,D,3664.3154761905257
3,UNDER65,f,native,R,3995.4611111112044
3,UNDER65,f,native,E,3271.5551587302125
3,UNDER65,f,native,S,1393.2849206349206
3,UNDER65,f,native,U,748.4634920635027
3,UNDER65,f,native,T,3277.607142857147
3,UNDER65,f,native,A,3298.837301587361
3,UNDER65,f,native,P,3197.1345238095514
3,UNDER65,f,native,H,299.26785714285734
3,UNDER65,f,native,X,418.5785714285688
3,UNDER65,f,native,F,92.39682539682552
3,UNDER65,f,native,V,882.1111111111246
4,15-24,f,native,C,41.21507936507939
4,15-24,f,native,N,257.3243950493947
4,15-24,f,native,T,773.1667388167427
4,15-24,f,native,X,36.73261183261184
4,15-24,f,native,U,59.06197691197699
4,15-24,f,native,A,78.29689754689764
4,15-24,f,native,B,83.15290542790561
4,15-24,f,native,D,27.89808802308802
4,15-24,f,native,S,317.20043290043213
4,15-24,f,native,H,43.617460317460335
4,15-24,f,native,P,310.994119769119
4,15-24,f,native,R,53.89297646797653
4,15-24,f,native,E,39.50901598401599
4,15-24,f,native,F,4.233333333333333
4,15-24,f,native,V,5.703968253968254
4,ALL,f,native,C,11107.059884560442
4,ALL,f,native,N,27877.799070379835
4,ALL,f,native,B,23923.119943950605
4,ALL,f,native,R,11466.035323011763
4,ALL,f,native,D,6066.791908091583
4,ALL,f,native,E,7205.681313130705
4,ALL,f,native,S,1749.8176323676075
4,ALL,f,native,U,823.9572288822263
4,ALL,f,native,T,4073.279223554332
4,ALL,f,native,A,3300.2271228771333
4,ALL,f,native,P,3778.0703296702623
4,ALL,f,native,H,249.69011544011687
4,ALL,f,native,X,507.0829781329762
4,ALL,f,native,F,324.92408147408
4,ALL,f,native,V,1851.4638444888467
4,UNDER65,f,native,C,4407.48906093907
4,UNDER65,f,native,N,9281.18214840725
4,UNDER65,f,native,B,6819.474242423703
4,UNDER65,f,native,D,3691.912892662927
4,UNDER65,f,native,R,3889.902877677877
4,UNDER65,f,native,E,2795.445795870778
4,UNDER65,f,native,S,1340.440675990676
4,UNDER65,f,native,U,570.6035214785193
4,UNDER65,f,native,T,3509.694325119405
4,UNDER65,f,native,A,2988.2829975580044
4,UNDER65,f,native,P,3652.096808746734
4,UNDER65,f,native,H,233.8544011544023
4,UNDER65,f,native,X,316.81000110999975
4,UNDER65,f,native,F,78.37377067377082
4,UNDER65,f,native,V,719.4364801864821
1,45-54,m,native,B,3205.0
1,45-54,m,native,A,2061.0
1,45-54,m,native,N,2203.0
1,45-54,m,native,T,1333.0
1,45-54,m,native,C,1358.0
1,45-54,m,native,S,915.0
1,45-54,m,native,P,1245.0
1,45-54,m,native,R,1011.0
1,45-54,m,native,D,1031.0
1,45-54,m,native,E,1033.0
1,45-54,m,native,U,433.0
1,45-54,m,native,X,193.0
1,45-54,m,native,H,25.0
1,45-54,m,native,F,60.0
1,45-54,m,native,V,493.0
1,UNDER65,m,native,B,11136.0
1,UNDER65,m,native,C,5980.0
1,UNDER65,m,native,E,3527.0
1,UNDER65,m,native,R,4001.0
1,UNDER65,m,native,T,8253.0
1,UNDER65,m,native,A,6827.0
1,UNDER65,m,native,N,8227.0
1,UNDER65,m,native,S,6078.0
1,UNDER65,m,native,D,3393.0
1,UNDER65,m,native,U,1705.0
1,UNDER65,m,native,X,844.0
1,UNDER65,m,native,P,5863.0
1,UNDER65,m,native,H,226.0
1,UNDER65,m,native,F,190.0
1,UNDER65,m,native,V,1710.0
2,45-54,m,native,B,3139.401785714228
2,45-54,m,native,A,1794.4684523809651
2,45-54,m,native,N,2796.427976190432
2,45-54,m,native,T,1249.875595238095
2,45-54,m,native,H,134.44166666666666
2,45-54,m,native,S,646.5940476190474
2,45-54,m,native,D,1276.9261904761947
2,45-54,m,native,E,1275.1255952380939
2,45-54,m,native,C,1055.7297619047604
2,45-54,m,native,X,250.86488095238022
2,45-54,m,native,U,388.41845238095334
2,45-54,m,native,P,1016.4988095238081
2,45-54,m,native,R,1128.5124999999953
2,45-54,m,native,F,68.49285714285713
2,45-54,m,native,V,377.2214285714294
2,UNDER65,m,native,B,11039.728571428448
2,UNDER65,m,native,C,4683.172619047616
2,UNDER65,m,native,E,4431.410714285568
2,UNDER65,m,native,R,4454.463690476097
2,UNDER65,m,native,N,10450.368452380892
2,UNDER65,m,native,X,1160.504166666664
2,UNDER65,m,native,T,7859.935714285836
2,UNDER65,m,native,D,4219.792261904631
2,UNDER65,m,native,S,4477.033928571414
2,UNDER65,m,native,A,6062.31488095254
2,UNDER65,m,native,H,998.0833333333325
2,UNDER65,m,native,U,1624.5011904761998
2,UNDER65,m,native,P,4921.138095238091
2,UNDER65,m,native,F,251.39166666666608
2,UNDER65,m,native,V,1326.1607142857179
3,45-54,m,native,B,3178.9456349206694
3,45-54,m,native,A,1725.8432539682397
3,45-54,m,native,N,2912.7682539682846
3,45-54,m,native,T,1218.376587301592
3,45-54,m,native,H,144.88571428571413
3,45-54,m,native,S,596.894047619047
3,45-54,m,native,D,1322.509523809529
3,45-54,m,native,E,1341.1658730158777
3,45-54,m,native,C,998.3753968254039
3,45-54,m,native,X,254.19087301587277
3,45-54,m,native,U,391.653968253965
3,45-54,m,native,P,948.8880952381033
3,45-54,m,native,R,1155.5194444444592
3,45-54,m,native,F,64.44642857142863
3,45-54,m,native,V,344.53690476190377
3,UNDER65,m,native,B,11172.750396826152
3,UNDER65,m,native,C,4439.906746031773
3,UNDER65,m,native,E,4679.317857142736
3,UNDER65,m,native,R,4544.967857142798
3,UNDER65,m,native,N,10857.890476191194
3,UNDER65,m,native,X,1172.6587301587433
3,UNDER65,m,native,T,7774.752777777385
3,UNDER65,m,native,D,4370.630158730153
3,UNDER65,m,native,S,4187.516666666747
3,UNDER65,m,native,A,5886.446428570991
3,UNDER65,m,native,H,1064.08571428573
3,UNDER65,m,native,U,1660.6480158730017
3,UNDER65,m,native,P,4687.31269841269
3,UNDER65,m,native,F,242.6964285714283
3,UNDER65,m,native,V,1218.419047619059
4,45-54,m,native,B,3316.4666056166066
4,45-54,m,native,A,1574.7658091908063
4,45-54,m,native,N,3082.127308802297
4,45-54,m,native,T,1314.1055000555018
4,45-54,m,native,H,117.5524170274168
4,45-54,m,native,S,611.5189504939513
4,45-54,m,native,D,1336.445421245417
4,45-54,m,native,E,1165.078787878791
4,45-54,m,native,C,995.8490176490236
4,45-54,m,native,X,189.70947108447064
4,45-54,m,native,U,311.7233932733924
4,45-54,m,native,P,1131.1625374625469
4,45-54,m,native,R,1106.8606671106736
4,45-54,m,native,F,56.36746031746041
4,45-54,m,native,V,289.26665279165235
4,UNDER65,m,native,B,11677.749569875945
4,UNDER65,m,native,C,4401.781188256175
4,UNDER65,m,native,E,4014.2595876345304
4,UNDER65,m,native,R,4386.366053391006
4,UNDER65,m,native,N,11404.974747476253
4,UNDER65,m,native,X,884.9747668997715
4,UNDER65,m,native,T,8410.927256076271
4,UNDER65,m,native,D,4395.907722832698
4,UNDER65,m,native,S,4204.118689643918
4,UNDER65,m,native,A,5352.730233655078
4,UNDER65,m,native,H,829.9356032856207
4,UNDER65,m,native,U,1305.624375624381
4,UNDER65,m,native,P,5455.987992562663
4,UNDER65,m,native,F,211.82168109668052
4,UNDER65,m,native,V,1022.8405316905449
1,55-64,m,native,C,3879.0
1,55-64,m,native,B,5977.0
1,55-64,m,native,R,2105.0
1,55-64,m,native,A,2012.0
1,55-64,m,native,N,3537.0
1,55-64,m,native,T,1081.0
1,55-64,m,native,D,1336.0
1,55-64,m,native,E,1672.0
1,55-64,m,native,P,866.0
1,55-64,m,native,X,236.0
1,55-64,m,native,S,650.0
1,55-64,m,native,U,282.0
1,55-64,m,native,F,81.0
1,55-64,m,native,H,15.0
1,55-64,m,native,V,840.0
2,55-64,m,native,C,3023.6928571428425
2,55-64,m,native,B,5628.61964285723
2,55-64,m,native,N,4719.627976190446
2,55-64,m,native,R,2289.164880952387
2,55-64,m,native,X,274.9005952380948
2,55-64,m,native,T,1012.1232142857131
2,55-64,m,native,D,1581.3595238095372
2,55-64,m,native,A,1705.2392857142954
2,55-64,m,native,E,2068.932738095278
2,55-64,m,native,U,303.5958333333335
2,55-64,m,native,P,702.6178571428574
2,55-64,m,native,S,458.3970238095247
2,55-64,m,native,F,96.55595238095239
2,55-64,m,native,H,68.68333333333334
2,55-64,m,native,V,635.4892857142851
3,55-64,m,native,C,2858.7694444444583
3,55-64,m,native,B,5645.761111110872
3,55-64,m,native,N,4899.852777777686
3,55-64,m,native,R,2329.798015872992
3,55-64,m,native,X,274.59087301587243
3,55-64,m,native,T,982.5206349206426
3,55-64,m,native,D,1630.136904761901
3,55-64,m,native,A,1630.4869047619036
3,55-64,m,native,E,2169.2170634920417
3,55-64,m,native,U,322.7861111111097
3,55-64,m,native,P,661.628571428572
3,55-64,m,native,S,425.39801587301463
3,55-64,m,native,F,89.86190476190488
3,55-64,m,native,H,73.45000000000002
3,55-64,m,native,V,574.7416666666655
4,55-64,m,native,C,2830.746997447
4,55-64,m,native,B,6066.631188255782
4,55-64,m,native,N,5140.759002108824
4,55-64,m,native,R,2273.5733766233616
4,55-64,m,native,X,208.5245615495609
4,55-64,m,native,T,1041.1917637917704
4,55-64,m,native,D,1614.5722138972067
4,55-64,m,native,A,1467.944480519483
4,55-64,m,native,E,1830.2066489066535
4,55-64,m,native,U,258.42506660006507
4,55-64,m,native,P,770.6779859029881
4,55-64,m,native,S,452.66094183593896
4,55-64,m,native,F,77.12673160173173
4,55-64,m,native,H,57.422619047619136
4,55-64,m,native,V,478.5364219114202
1,55-64,m,white,C,480211.0
1,55-64,m,white,B,578844.0
1,55-64,m,white,A,79845.0
1,55-64,m,white,S,68135.0
1,55-64,m,white,N,275075.0
1,55-64,m,white,R,176781.0
1,55-64,m,white,D,90166.0
1,55-64,m,white,E,94930.0
1,55-64,m,white,T,64686.0
1,55-64,m,white,X,8361.0
1,55-64,m,white,U,14026.0
1,55-64,m,white,H,583.0
1,55-64,m,white,P,71226.0
1,55-64,m,white,F,5374.0
1,55-64,m,white,V,39050.0
1,UNDER65,m,white,C,691370.0
1,UNDER65,m,white,B,903592.0
1,UNDER65,m,white,A,168433.0
1,UNDER65,m,white,S,298341.0
1,UNDER65,m,white,T,313354.0
1,UNDER65,m,white,N,480564.0
1,UNDER65,m,white,R,257427.0
1,UNDER65,m,white,P,416724.0
1,UNDER65,m,white,D,153511.0
1,UNDER65,m,white,E,161764.0
1,UNDER65,m,white,X,21753.0
1,UNDER65,m,white,U,50975.0
1,UNDER65,m,white,H,3737.0
1,UNDER65,m,white,F,9438.0
1,UNDER65,m,white,V,68383.0
2,55-64,m,white,C,377392.28591279156
2,55-64,m,white,B,535746.3329373028
2,55-64,m,white,E,128658.42202400624
2,55-64,m,white,N,394221.45000062464
2,55-64,m,white,A,71117.51845236516
2,55-64,m,white,S,51118.819047614874
2,55-64,m,white,T,68499.56269840166
2,55-64,m,white,R,193741.22579347805
2,55-64,m,white,D,98478.8994048229
2,55-64,m,white,X,11631.767063492096
2,55-64,m,white,H,2750.9279761904686
2,55-64,m,white,U,16241.716666664566
2,55-64,m,white,P,59817.65892856478
2,55-64,m,white,F,7125.845833333802
2,55-64,m,white,V,30750.567261909575
2,UNDER65,m,white,C,546847.7662700196
2,UNDER65,m,white,B,856663.0259892861
2,UNDER65,m,white,E,216864.90615046068
2,UNDER65,m,white,N,657756.947816738
2,UNDER65,m,white,A,160079.63769843176
2,UNDER65,m,white,S,226951.73650791714
2,UNDER65,m,white,T,322008.2730158717
2,UNDER65,m,white,R,292998.9406744113
2,UNDER65,m,white,P,362937.0638889205
2,UNDER65,m,white,X,38218.28075396523
2,UNDER65,m,white,D,170921.92936505098
2,UNDER65,m,white,U,54917.65833330365
2,UNDER65,m,white,F,13996.870436507355
2,UNDER65,m,white,H,24457.416666666923
2,UNDER65,m,white,V,53745.54642855559
3,55-64,m,white,C,359884.82063476735
3,55-64,m,white,B,532546.5880934757
3,55-64,m,white,E,136696.35277752852
3,55-64,m,white,N,409229.4599194779
3,55-64,m,white,A,68942.15634921461
3,55-64,m,white,S,49103.85238095419
3,55-64,m,white,T,68250.9515872953
3,55-64,m,white,R,197865.37103227826
3,55-64,m,white,D,100183.84682527036
3,55-64,m,white,X,11747.082539683895
3,55-64,m,white,H,2912.863492063551
3,55-64,m,white,U,17492.19682540264
3,55-64,m,white,P,57048.8325396912
3,55-64,m,white,F,7029.733730157976
3,55-64,m,white,V,28358.89126983796
3,UNDER65,m,white,C,522877.8047608314
3,UNDER65,m,white,B,855097.7365114467
3,UNDER65,m,white,E,229360.50039778664
3,UNDER65,m,white,N,681015.3865088252
3,UNDER65,m,white,A,158666.86984129925
3,UNDER65,m,white,S,217730.46706372863
3,UNDER65,m,white,T,321966.599603302
3,UNDER65,m,white,R,300414.36706420325
3,UNDER65,m,white,P,351213.3444443717
3,UNDER65,m,white,X,38995.48730158638
3,UNDER65,m,white,D,174278.47142877957
3,UNDER65,m,white,U,57787.177777812154
3,UNDER65,m,white,F,13877.200396827815
3,UNDER65,m,white,H,26399.157936499858
3,UNDER65,m,white,V,49685.42896826126
4,55-64,m,white,C,360167.4506552703
4,55-64,m,white,B,569270.3254823128
4,55-64,m,white,E,112514.95208659851
4,55-64,m,white,N,415103.3273432843
4,55-64,m,white,A,60816.72155617801
4,55-64,m,white,S,52362.61605064514
